state,statename,county,community,communityname,full state name,fold,Unnormalized population,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
48,TX,?,?,Laredocity, Texas,9,122899,0.18,1,0,0.56,0.02,1,0.67,0.65,0.45,0.23,0.19,1,0.11,0.58,0.39,0.14,0.39,0.82,0.17,0.09,0.06,0.07,0.08,0.1,0.31,0.16,0.23,0.41,1,1,0.91,0.17,0.77,0.27,0.08,0.4,0.43,0.31,0.27,0.48,0.41,0.36,1,0.64,0.56,0.71,0.58,0.24,0.09,0.07,0.23,0.2,0.33,0.38,0.42,0.48,0.57,0.56,0.57,0.6,0,1,1,1,1,1,0.99,0.51,1,0.59,0,0.1,0.78,0.5,0.49,0.53,0.69,0.74,1,0.06,0.08,0.09,0.09,0.15,0.19,0.15,0.56,0.54,0.37,0,0,0.73,0.69,0.68,0.8,0.76,0.03,0.1,0.96,0.12,0.07,0.19,0.55,0.1,0.9,0,0,1,0,1,0.03,0.14,0.42,0.09,0.31,0.2,0.08,0.01,0.69,0,0.44,0.04,0.28
32,NV,?,?,Renocity, Nevada,9,133850,0.2,0.28,0.06,0.79,0.3,0.2,0.34,0.52,0.36,0.38,0.21,1,0.28,0.64,0.27,0.39,0.37,0.2,0.36,0.33,0.38,0.4,0.24,0.17,0.26,0.23,0.32,0.14,0.3,0.18,0.3,0.35,0.33,0.65,0.11,0.29,0.29,0.38,0.98,0.51,0.91,0.97,0.35,0.5,0.52,0.57,0.44,0.62,0.65,0.06,0.24,0.11,0.54,0.6,0.66,0.7,0.45,0.44,0.44,0.43,0.73,0.21,0.24,0.17,0.27,0.33,0.28,0.28,0.31,0.73,0,0.22,0.74,0.28,0.05,0.15,0.71,0.39,0.37,0.25,0.25,0.27,0.36,0.36,0.41,0.37,0.52,0.58,0.29,0.34,0.07,0.35,0.17,0.2,0.4,0.12,0.05,0.18,0.93,0.24,0.1,0.24,0.44,0.18,0.84,0.87,0.06,0.09,0.12,0.09,0.05,0.57,0.44,0.17,0.19,0.29,0.14,0.08,0.92,0.5,0.52,0.22,0.28
34,NJ,3,24420,FortLeeborough, New Jersey,9,31997,0.04,0.15,0.03,0.65,1,0.1,0.11,0.27,0.09,0.69,0.05,1,0.57,0.49,0.25,0.67,0.55,0.12,0.39,0.69,0.92,0.99,0.62,0,0.52,0.39,0.63,0.02,0.15,0.28,0.24,0.69,0.27,0.47,0.3,0.48,0.09,0.82,0.41,0.36,0.36,0.39,0.26,0.8,0.83,0.89,0.55,0,0,0,0.05,0.08,0.78,0.7,0.64,0.61,1,1,1,1,0.29,0.64,0.07,0.06,0.18,0.18,0.22,0.48,0.19,0.87,0,0.08,0.61,0.49,0.21,0.58,0.54,0.03,0.21,0.72,0.77,0.81,0.51,0.7,1,0.66,0.41,0.7,0.82,0,0,1,0.17,0.58,0.5,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,1,?,?,?,?,0,?,0.18
39,OH,35,8364,Brecksvillecity, Ohio,9,11818,0,0.5,0.04,0.94,0.14,0.01,0.27,0.23,0.14,0.48,0.02,1,0.69,0.62,0.09,0.89,0.48,0.03,0.69,0.69,0.7,0.66,0.18,0.01,1,0,1,0,0.04,0.08,0.14,0.68,0.19,0.45,0.46,0.52,0.17,0.9,0.4,0.29,0.2,0.3,0.45,0.97,0.97,0.94,0.88,0.23,0.28,0,0,0,0.13,0.09,0.08,0.09,0.04,0.03,0.02,0.02,0.84,0.04,0.15,0.16,0.49,0.52,0.16,0.92,0.01,0.18,0.5,0.01,0.9,0.87,0,0.22,0.63,0.01,0.09,0.34,0.35,0.37,0.59,0.59,0.84,0.64,0.53,0.42,0.28,0,0,0.15,0.77,0.68,0.76,0.79,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.05,0.2,?,?,?,?,0,?,0.02
6,CA,?,?,Burlingamecity, California,9,26801,0.03,0.19,0.02,0.81,0.54,0.19,0.18,0.37,0.19,0.6,0.04,1,0.51,0.52,0.28,0.68,0.47,0.08,0.49,0.61,0.68,0.68,0.53,0.48,0.49,0.45,0.55,0.01,0.11,0.16,0.18,0.54,0.12,0.59,0.18,0.36,0.18,0.58,0.59,0.47,0.59,0.62,0.3,0.7,0.74,0.78,0.58,0.59,0.64,0,0.1,0.03,0.42,0.39,0.46,0.49,0.57,0.47,0.5,0.48,0.63,0.22,0.14,0.1,0.19,0.36,0.12,0.42,0.2,0.76,0,0.03,0.84,0.35,0.14,0.17,0.25,0.05,0.1,1,1,1,0.73,0.68,0.83,0.66,0.42,0.66,0.24,0,0,0.57,0.49,0.54,0.63,0.71,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.52,0.43,?,?,?,?,0,?,0.11
29,MO,?,?,Beltoncity, Missouri,9,18150,0.01,0.54,0.05,0.94,0.05,0.04,0.42,0.53,0.29,0.19,0.03,1,0.32,0.77,0.16,0.36,0.23,0.17,0.42,0.31,0.23,0.22,0.24,0.15,0.23,0.3,0.35,0.01,0.17,0.18,0.32,0.17,0.33,0.73,0.38,0.28,0.48,0.25,0.55,0.24,0.61,0.6,0.56,0.7,0.73,0.88,0.52,0.46,0.62,0,0.09,0,0.25,0.22,0.24,0.25,0.03,0.02,0.02,0.02,0.95,0.03,0.23,0.23,0.57,0.52,0.65,0.6,0.13,0.41,0.5,0.02,0.74,0.63,0.02,0.26,0.67,0.29,0.18,0.11,0.1,0.09,0.24,0.26,0.3,0.29,0.36,0.32,0.22,0,0,0.05,0.57,0.38,0.33,0.46,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.12,0.02,?,?,?,?,0,?,0.08
51,VA,810,82000,VirginiaBeachcity, Virginia,9,393069,0.62,0.57,0.27,0.71,0.26,0.06,0.45,0.64,0.4,0.16,0.62,0.99,0.41,0.83,0.17,0.46,0.2,0.13,0.51,0.37,0.35,0.37,0.28,0.21,0.25,0.33,0.39,0.2,0.14,0.1,0.19,0.41,0.2,0.76,0.16,0.41,0.23,0.48,0.44,0.42,0.5,0.48,0.55,0.76,0.75,0.79,0.69,0.51,0.53,0.13,0.19,0.14,0.29,0.35,0.42,0.44,0.11,0.11,0.12,0.12,0.88,0.05,0.24,0.24,0.58,0.59,0.55,0.55,0.11,0.34,0.5,0.61,0.69,0.55,0.05,0.34,0.81,0.15,0.18,0.23,0.21,0.24,0.49,0.44,0.46,0.48,0.53,0.68,0.29,0.17,0,0.15,0.31,0.27,0.29,0.16,0.12,0.12,0.87,0.15,0.43,0.37,0.99,0.12,0.81,0.82,0.2,0.04,0.22,0.19,0.17,0.57,0.28,0.72,0.13,0.04,0.4,0.12,0.8,1,0.81,0.1,0.12
21,KY,?,?,Elizabethtowncity, Kentucky,9,18167,0.01,0.35,0.15,0.85,0.12,0.01,0.4,0.49,0.3,0.47,0,0,0.19,0.47,0.7,0.44,0.51,0.37,0.64,0.24,0.27,0.27,0.16,0.15,0.49,0.45,0.4,0.02,0.38,0.48,0.44,0.31,0.39,0.43,0.33,0.46,0.4,0.49,0.54,0.3,0.63,0.62,0.38,0.54,0.57,0.63,0.52,0.41,0.54,0.01,0.19,0,0.67,0.5,0.42,0.44,0.1,0.06,0.05,0.05,0.95,0.05,0.11,0.11,0.35,0.41,0.29,0.56,0.09,0.51,0.5,0.03,0.7,0.52,0.08,0.36,0.65,0.44,0.2,0.09,0.1,0.11,0.14,0.16,0.18,0.15,0.31,0.3,0.24,0,0,0.06,0.73,0.46,0.65,0.68,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.06,0.07,0.01,?,?,?,?,0,?,0.19
37,NC,?,?,Reidsvillecity, North Carolina,9,12183,0,0.31,0.76,0.39,0.02,0.01,0.38,0.42,0.27,0.68,0,0,0.16,0.36,0.08,0.3,0.69,0.41,0.72,0.21,0.22,0.29,0.21,0.3,0.26,0,0,0.02,0.49,0.63,0.68,0.23,0.38,0.33,0.91,0.37,0.83,0.34,0.66,0.4,0.65,0.69,0.37,0.26,0.25,0.09,0.21,0.67,0.7,0.02,0.55,0,0,0,0.86,0.73,0,0,0.03,0.03,0.98,0.02,0.18,0.16,0.33,0.32,0.37,0.47,0.15,0.58,0,0.01,0.78,0.49,0.07,0.75,0.33,0.54,0.47,0.07,0.07,0.09,0.05,0.09,0.11,0.15,0.31,0.27,0.43,0,0,0.01,0.86,0.61,0.84,0.82,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.13,0,?,?,?,?,0,?,0.21
45,SC,?,?,Easleycity, South Carolina,9,15195,0.01,0.39,0.24,0.8,0.02,0.01,0.41,0.45,0.3,0.49,0,0,0.25,0.51,0.08,0.35,0.56,0.33,0.44,0.28,0.27,0.29,0.21,0.11,0.25,0.31,0.34,0.01,0.27,0.58,0.63,0.25,0.31,0.53,0.7,0.29,0.64,0.36,0.48,0.3,0.47,0.5,0.4,0.61,0.58,0.54,0.71,0.71,0.73,0.01,0.35,0,0.78,0.7,0.62,0.53,0.07,0.06,0.05,0.04,0.96,0.01,0.14,0.15,0.41,0.41,0.41,0.64,0.13,0.44,0.5,0.02,0.75,0.64,0.09,0.55,0.6,0.5,0.11,0.09,0.1,0.12,0.1,0.15,0.16,0.18,0.24,0.22,0.33,0,0,0.03,0.78,0.65,0.67,0.74,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.13,0,?,?,?,?,0,?,0.23
13,GA,?,?,WarnerRobinscity, Georgia,9,43726,0.05,0.42,0.49,0.58,0.09,0.03,0.43,0.55,0.33,0.25,0.07,1,0.3,0.67,0.17,0.38,0.28,0.31,0.79,0.29,0.25,0.3,0.21,0.21,0.16,0.35,0.32,0.05,0.3,0.22,0.32,0.22,0.33,0.6,0.23,0.25,0.32,0.37,0.64,0.33,0.67,0.68,0.48,0.54,0.52,0.52,0.58,0.59,0.64,0.03,0.37,0.01,0.21,0.28,0.47,0.49,0.04,0.05,0.08,0.08,0.94,0.04,0.22,0.21,0.46,0.45,0.49,0.46,0.17,0.45,0.5,0.07,0.7,0.47,0.08,0.29,0.65,0.37,0.2,0.1,0.09,0.08,0.23,0.25,0.26,0.26,0.32,0.17,0.14,0.01,0,0.08,0.53,0.46,0.51,0.42,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.22,0,?,?,?,?,0,?,0.11
12,FL,?,?,Tampacity, Florida,9,280015,0.43,0.33,0.49,0.56,0.08,0.28,0.37,0.5,0.33,0.47,0.44,1,0.18,0.49,0.14,0.34,0.52,0.45,0.43,0.2,0.28,0.35,0.18,0.18,0.23,0.26,0.36,0.48,0.51,0.39,0.51,0.29,0.41,0.46,0.2,0.41,0.38,0.39,0.84,0.52,0.8,0.85,0.41,0.31,0.28,0.32,0.3,0.57,0.56,0.35,0.59,0.15,0.21,0.27,0.32,0.43,0.12,0.13,0.14,0.18,0.7,0.2,0.26,0.2,0.32,0.35,0.32,0.46,0.28,0.67,0,0.79,0.52,0.45,0.41,0.38,0.5,0.6,0.41,0.1,0.1,0.12,0.21,0.26,0.29,0.27,0.54,0.49,0.4,0.25,0.32,0.23,0.42,0.48,0.64,0.55,0.17,0.28,0.82,0.33,0.32,0.42,0.52,0.28,0.87,0.62,0.3,0.3,0.04,0.41,0.15,0.93,0.17,0.32,0.21,0.18,0.71,0.16,0.75,1,0.51,0.24,1
33,NH,17,18820,Dovercity, New Hampshire,9,25042,0.02,0.32,0.02,0.97,0.07,0.02,0.38,0.64,0.47,0.4,0.04,1,0.33,0.67,0.38,0.59,0.42,0.19,0.55,0.36,0.35,0.34,0.24,0.28,0.26,0.33,0.38,0.02,0.24,0.23,0.28,0.39,0.34,0.64,0.48,0.4,0.34,0.45,0.43,0.56,0.47,0.47,0.35,0.61,0.64,0.67,0.51,0.7,0.78,0.01,0.21,0.01,0.42,0.42,0.41,0.47,0.11,0.1,0.09,0.09,0.88,0.05,0.12,0.11,0.32,0.43,0.27,0.42,0.05,0.64,0,0.05,0.66,0.38,0.06,0.36,0.4,0.19,0.14,0.29,0.28,0.27,0.43,0.42,0.45,0.41,0.51,0.66,0.85,0.02,0,0.11,0.45,0.45,0.42,0.34,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.08,0.08,0.08,?,?,?,?,0,?,0.04
29,MO,?,?,Gladstonecity, Missouri,9,26243,0.03,0.35,0.02,0.96,0.05,0.04,0.35,0.44,0.28,0.36,0.04,1,0.42,0.72,0.31,0.57,0.38,0.07,0.47,0.44,0.43,0.42,0.48,0.33,0.27,0.44,0.38,0.01,0.08,0.14,0.19,0.36,0.14,0.68,0.35,0.32,0.31,0.42,0.46,0.27,0.47,0.48,0.36,0.72,0.76,0.79,0.71,0.76,0.81,0,0.08,0,0.05,0.26,0.25,0.25,0,0.02,0.02,0.02,0.96,0.01,0.09,0.1,0.38,0.46,0.22,0.69,0.06,0.38,0.5,0.03,0.82,0.63,0.06,0.13,0.6,0.06,0.08,0.16,0.14,0.14,0.32,0.29,0.29,0.3,0.28,0.16,0.18,0,0,0.04,0.6,0.58,0.58,0.6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.27,0.09,?,?,?,?,0,?,0.11
6,CA,?,?,CostaMesacity, California,9,96357,0.14,0.4,0.03,0.76,0.4,0.37,0.33,0.65,0.41,0.24,0.15,1,0.47,0.75,0.24,0.46,0.24,0.19,0.26,0.46,0.47,0.49,0.46,0.21,0.34,0.26,0.31,0.08,0.23,0.25,0.27,0.44,0.22,0.78,0.43,0.31,0.26,0.49,0.68,0.71,0.77,0.75,0.46,0.55,0.56,0.72,0.48,0.61,0.58,0.04,0.25,0.14,0.52,0.62,0.65,0.7,0.78,0.82,0.79,0.78,0.55,0.52,0.47,0.35,0.41,0.42,0.44,0.23,0.45,0.7,0,0.11,0.8,0.25,0.05,0.05,0.6,0.1,0.29,0.7,0.69,0.67,0.84,0.77,0.9,0.76,0.62,0.65,0.17,0.13,0.06,0.64,0.39,0.31,0.56,0.54,0.02,0.12,0.97,0.16,0.03,0.12,0.3,0.12,0.66,0.63,0.05,0.1,0.56,0.13,0.03,0.57,0.04,0.04,0.52,0.17,0.04,0.03,0.8,0.5,0.66,0.14,0.19
42,PA,129,58880,Penntownship, Pennsylvania,9,15945,0.01,0.57,0.01,0.99,0.02,0,0.42,0.36,0.23,0.4,0.02,0.7,0.36,0.57,0.31,0.65,0.53,0.16,0.62,0.34,0.29,0.28,0.1,0,0.34,0,0.14,0,0.08,0.26,0.29,0.33,0.35,0.47,0.46,0.45,0.37,0.46,0.13,0.27,0.13,0.13,0.56,0.94,0.94,0.99,0.87,0.26,0.38,0,0.06,0,0,0,0,0,0,0,0,0,0.97,0.03,0.15,0.18,0.63,0.62,0.47,0.94,0.03,0.2,0.5,0.01,0.92,0.93,0.15,0.82,0.56,0.01,0.21,0.13,0.13,0.14,0.18,0.2,0.22,0.23,0.24,0.34,0.36,0,0,0.03,0.95,0.91,0.8,0.92,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.09,0.04,0.03,?,?,?,?,0,?,0.04
48,TX,?,?,Seguincity, Texas,9,18853,0.01,0.6,0.24,0.47,0.04,0.9,0.54,0.55,0.41,0.47,0,0,0.14,0.39,0.8,0.32,0.56,0.6,0.47,0.16,0.13,0.17,0.16,0.1,0.2,0.18,0.21,0.04,0.74,0.91,0.8,0.19,0.58,0.33,0.56,0.39,0.67,0.23,0.51,0.48,0.55,0.55,0.65,0.46,0.45,0.3,0.23,0.62,0.49,0.01,0.26,0.01,0.04,0.11,0.2,0.35,0.01,0.03,0.05,0.08,0.25,0.38,0.5,0.46,0.56,0.53,0.61,0.47,0.51,0.63,0,0.04,0.53,0.5,0.35,0.62,0.54,1,0.76,0.05,0.06,0.07,0.1,0.16,0.18,0.2,0.63,0.31,0.47,0,0.06,0.13,0.88,0.62,0.71,0.86,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.13,0,?,?,?,?,0,?,0.32
5,AR,?,?,NorthLittleRockcity, Arkansas,9,61741,0.08,0.34,0.46,0.63,0.02,0.01,0.39,0.43,0.26,0.51,0.1,1,0.2,0.42,0.15,0.37,0.54,0.35,0.48,0.24,0.25,0.3,0.15,0.16,0.27,0.25,0.3,0.09,0.45,0.34,0.46,0.27,0.32,0.43,0.24,0.41,0.38,0.39,0.71,0.32,0.7,0.74,0.4,0.4,0.39,0.48,0.38,0.6,0.61,0.06,0.44,0,0.21,0.17,0.23,0.25,0.02,0.01,0.01,0.01,0.97,0.03,0.22,0.19,0.36,0.38,0.36,0.5,0.14,0.51,0.5,0.12,0.66,0.5,0.37,0.41,0.54,0.4,0.16,0.09,0.09,0.1,0.12,0.18,0.21,0.22,0.52,0.28,0.39,0.02,0.02,0.03,0.77,0.56,0.75,0.72,0.01,0.18,0.98,0.2,0.04,0.26,0.48,0.18,0.62,0.88,0.16,0,0.15,0.13,0.04,0.64,0.15,0.11,0.13,0.09,0.05,0.01,0.57,0,0.99,0.12,0.42
47,TN,?,?,Murfreesborocity, Tennessee,9,44922,0.06,0.43,0.28,0.73,0.17,0.01,0.71,0.8,0.73,0.29,0,0,0.24,0.63,0.37,0.39,0.37,0.25,0.32,0.32,0.27,0.29,0.2,0.19,0.25,0.09,0.44,0.06,0.42,0.36,0.39,0.43,0.36,0.56,0.44,0.47,0.44,0.43,0.42,0.68,0.49,0.48,0.42,0.53,0.54,0.64,0.46,0.69,0.68,0.04,0.46,0.01,0.53,0.67,0.75,0.74,0.11,0.12,0.12,0.11,0.93,0.06,0.14,0.11,0.33,0.44,0.29,0.38,0.11,0.59,0,0.08,0.65,0.35,0.18,0.23,0.73,0.3,0.25,0.15,0.16,0.16,0.25,0.25,0.26,0.24,0.54,0.43,0.42,0.03,0,0.08,0.65,0.28,0.39,0.54,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.09,0.12,0.01,?,?,?,?,0,?,0.33
48,TX,?,?,Snydercity, Texas,9,12195,0,0.5,0.08,0.61,0.01,0.51,0.49,0.46,0.3,0.44,0,0,0.2,0.42,0.63,0.35,0.51,0.31,0.41,0.21,0.18,0.23,0.14,0.1,0.11,0.15,0.21,0.02,0.49,0.52,0.63,0.16,0.51,0.35,0.1,0.44,0.42,0.28,0.34,0.25,0.38,0.38,0.57,0.74,0.69,0.64,0.59,0.33,0.28,0,0.15,0,0.33,0.37,0.49,0.5,0.06,0.06,0.07,0.07,0.6,0.22,0.33,0.32,0.51,0.48,0.55,0.64,0.32,0.56,0,0.04,0.32,0.66,0.23,0.69,0.4,0.57,0.36,0.03,0.03,0.05,0.11,0.14,0.18,0.18,0.23,0.35,0.5,0,0,0.08,0.88,0.55,0.65,0.89,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.13,0.02,?,?,?,?,0,?,0.31
56,WY,?,?,Gillettecity, Wyoming,9,17635,0.01,0.53,0,0.96,0.02,0.06,0.47,0.49,0.25,0.09,0,0,0.39,0.88,0.87,0.42,0.13,0.17,0.11,0.4,0.29,0.28,0.05,0.1,0.21,0.45,0.27,0.01,0.25,0.08,0.17,0.28,0.31,0.74,0,0.39,0.5,0.34,0.59,0.31,0.53,0.57,0.62,0.7,0.76,0.75,0.69,0.46,0.52,0,0.12,0,0.57,0.42,0.35,0.38,0.03,0.02,0.01,0.01,0.96,0.03,0.22,0.21,0.56,0.66,0.39,0.61,0.1,0.44,0.5,0.04,0.5,0.56,0.09,0.56,0.79,0.27,0.48,0.13,0.13,0.12,0.21,0.22,0.24,0.2,0.17,0.19,0.54,0.01,0,0.01,0.32,0.34,0.56,0.55,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.11,0.11,?,?,?,?,0,?,0.15
12,FL,?,?,Nicevillecity, Florida,9,10507,0,0.45,0.09,0.87,0.18,0.05,0.47,0.49,0.32,0.27,0.02,1,0.33,0.67,0.17,0.52,0.33,0.18,1,0.32,0.29,0.29,0.3,0.03,0.17,0.31,0.41,0.01,0.21,0.17,0.23,0.35,0.35,0.6,0.16,0.39,0.27,0.53,0.45,0.27,0.44,0.46,0.42,0.74,0.74,0.65,0.82,0.6,0.72,0,0.06,0,0.19,0.18,0.18,0.25,0.07,0.06,0.05,0.07,0.86,0.05,0.11,0.13,0.48,0.5,0.44,0.61,0.08,0.35,0.5,0.02,0.7,0.6,0.07,0.43,0.79,0.17,0,0.16,0.14,0.13,0.19,0.24,0.31,0.27,0.53,0.48,0.15,0,0,0.15,0.15,0.45,0.44,0.18,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.08,0.02,?,?,?,?,0,?,0.08
48,TX,?,?,BayCitycity, Texas,9,18170,0.01,0.48,0.34,0.49,0.09,0.49,0.47,0.51,0.29,0.32,0,0,0.23,0.59,0.65,0.35,0.36,0.36,0.24,0.27,0.23,0.31,0.17,0.24,0.16,0.17,0.21,0.04,0.59,0.54,0.51,0.23,0.51,0.4,0.25,0.3,0.4,0.39,0.55,0.32,0.55,0.58,0.59,0.56,0.54,0.63,0.57,0.35,0.26,0.01,0.26,0.01,0.2,0.24,0.37,0.6,0.07,0.07,0.1,0.15,0.63,0.21,0.36,0.34,0.52,0.51,0.54,0.39,0.42,0.6,0,0.08,0.18,0.41,0.2,0.67,0.65,0.86,0.16,0.08,0.09,0.09,0.17,0.19,0.21,0.2,0.33,0.13,0.46,0,0,0.14,0.77,0.48,0.64,0.72,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.21,0,?,?,?,?,0,?,0.24
39,OH,?,?,Bellefontainecity, Ohio,9,12142,0,0.39,0.12,0.88,0.09,0.01,0.46,0.52,0.35,0.42,0,0,0.22,0.46,0.27,0.36,0.47,0.49,0.39,0.25,0.22,0.21,0.23,0.1,0.29,0.81,0.59,0.01,0.35,0.22,0.45,0.14,0.51,0.47,0.78,0.25,0.77,0.21,0.61,0.33,0.7,0.69,0.47,0.54,0.58,0.66,0.48,0.48,0.6,0,0.16,0,1,1,1,0.87,0.18,0.14,0.11,0.09,0.96,0.04,0.2,0.19,0.41,0.42,0.42,0.5,0.06,0.5,0.5,0.02,0.72,0.5,0.1,0.39,0.25,0.55,0.46,0.07,0.07,0.08,0.12,0.17,0.19,0.19,0.34,0.09,0.35,0,0,0.05,0.87,0.54,0.72,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.17,0.01,?,?,?,?,0,?,0.11
25,MA,23,38855,Marshfieldtown, Massachusetts,9,21531,0.02,0.54,0.01,0.98,0.03,0.01,0.4,0.45,0.29,0.25,0,0,0.62,0.71,0.46,0.53,0.3,0.17,0.42,0.61,0.49,0.47,0.52,0.16,0.4,0.89,0.67,0.01,0.08,0.04,0.09,0.53,0.41,0.69,0.21,0.43,0.2,0.57,0.3,0.45,0.37,0.35,0.63,0.78,0.81,0.86,0.78,0.52,0.57,0,0.06,0,0.19,0.14,0.23,0.2,0.03,0.02,0.03,0.02,0.94,0.02,0.27,0.27,0.59,0.65,0.33,0.8,0.04,0.36,0.5,0.07,0.36,0.75,0.43,0.92,0.5,0.01,0.13,0.46,0.45,0.46,0.61,0.62,0.69,0.64,0.65,0.54,0.65,0.02,0,0.07,0.81,0.72,0.73,0.81,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.08,0.06,0.13,?,?,?,?,0,?,0.07
33,NH,9,41300,Lebanoncity, New Hampshire,9,12183,0,0.29,0.01,0.97,0.09,0.01,0.29,0.48,0.28,0.4,0,0,0.34,0.71,0.17,0.43,0.41,0.15,0.27,0.4,0.34,0.32,0.32,0.35,0.18,0.24,0.42,0.01,0.15,0.2,0.29,0.43,0.14,0.67,0.32,0.78,0.33,0.46,0.5,0.4,0.57,0.56,0.35,0.62,0.65,0.71,0.62,0.82,0.75,0,0.14,0,0.55,0.4,0.49,0.46,0.12,0.08,0.08,0.07,0.9,0.08,0.06,0.06,0.3,0.43,0.22,0.46,0.06,0.62,0,0.03,0.61,0.4,0.1,0.42,0.38,0.23,0.45,0.26,0.27,0.27,0.39,0.4,0.45,0.38,0.48,0.61,0.5,0,0,0.09,0.54,0.38,0.48,0.29,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.12,0.02,0.04,?,?,?,?,0,?,0.06
53,WA,?,?,Edmondscity, Washington,9,30744,0.03,0.32,0.02,0.91,0.25,0.03,0.31,0.36,0.23,0.48,0.05,1,0.48,0.57,0.21,0.67,0.46,0.13,0.56,0.51,0.54,0.53,0.41,0.24,0.48,0.37,0.43,0.01,0.11,0.07,0.14,0.5,0.15,0.61,0.29,0.5,0.21,0.57,0.49,0.3,0.58,0.56,0.32,0.68,0.73,0.78,0.69,0.68,0.72,0.01,0.09,0.02,0.22,0.24,0.25,0.28,0.12,0.12,0.11,0.11,0.88,0.08,0.11,0.11,0.35,0.41,0.25,0.65,0.09,0.43,0.5,0.02,0.93,0.61,0,0.24,0.6,0.05,0.17,0.37,0.4,0.46,0.47,0.43,0.48,0.42,0.51,0.32,0.14,0.01,0,0.24,0.48,0.56,0.52,0.68,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.35,0.33,?,?,?,?,0,?,0.08
